eye_area,inner_mouth_area,mouth_area,lip_slope,lip_distance_to_eye,emotion
3.405595630659589,0.13366672270506919,10.402757984437994,-0.16,111.57060544785082,neutral
5.213917098194918,0.25655782546673406,22.825370407653306,-0.4166666666666667,96.17692030835673,neutral
2.854116879325192,6.019471562196287,29.415283475551053,-0.7894736842105263,109.04127658827184,neutral
3.414563205800961,8.737578839453137,27.836345300262685,-0.8421052631578947,108.4665847162157,neutral
3.837912993459074,2.295018459295434,13.05068787086393,-0.21212121212121213,115.13470371699404,neutral
5.249683007291517,0.3004005628736248,13.496044800322364,-0.4444444444444444,104.67568963231147,neutral
3.9519365985360215,0.28278616089703196,10.809501000289046,-0.1891891891891892,89.49301648732151,neutral
3.3023563167283894,1.1829336059922588,15.624581379147752,-0.08823529411764706,104.5609869884557,neutral
3.863376201675896,1.9810077970295552,15.880942173697514,-0.5769230769230769,94.92101980067429,neutral
3.55246283522144,1.0819683762095755,13.502965335095503,-0.46153846153846156,98.67117106835208,neutral
4.082651416718275,2.4442440661362923,21.32602947703915,-1.0,104.80935072788114,neutral
4.136783405924919,0.013290870380481665,12.041528564716389,-0.25806451612903225,100.43903623591775,neutral
4.358224860149363,0.015198691752918441,13.891604262167455,-0.782608695652174,99.32774033471213,neutral
4.667094976340783,6.911651246741965,27.33019176823289,-0.782608695652174,82.28000972289685,neutral
3.852963818760727,0.9203157784562164,9.965508914477388,-0.15789473684210525,96.46242791885346,neutral
3.614523940687149,0.02047888918236345,14.376180206019143,-0.9230769230769231,107.35455276791944,neutral
5.7007808063107825,3.7582649135129294,32.45231925319101,-0.56,106.30145812734649,neutral
2.395302296025155,7.174902436485763,27.10763241596615,-0.8125,102.88342918079665,neutral
3.4064285105525403,2.7251428084420324,17.352959629417914,-0.26666666666666666,94.5568612000208,neutral
2.7553152490933086,10.454538509414935,31.9527086396883,-0.38095238095238093,90.75791976461338,neutral
4.038534318253055,8.467265188994329,30.66944902557393,-0.5333333333333333,90.13878188659973,neutral
4.664040957828891,11.311526701934488,38.029117115097456,-0.875,83.43260753446461,neutral
3.7520821959772053,6.635778556204228,27.223076718847715,-0.6428571428571429,92.97311439335567,neutral
2.9598607012123943,11.763936154308444,32.98130495636668,-1.0,99.62429422585637,neutral
3.6357929984436814,16.27450199303362,36.501503691692434,-0.6666666666666666,89.73850901368932,neutral
3.9482209778717907,7.283929686639782,23.242357454641486,-0.4166666666666667,86.1278120005379,neutral
4.6981198035825065,5.350636442968966,23.01933700057787,-4.8,114.06138698087096,neutral
2.7927618557597516,3.0306311620862916,26.288963336236904,-0.9523809523809523,94.14881836751856,neutral
2.468506005220611,13.266025160346329,33.365212036424246,-0.5483870967741935,103.16006979447037,neutral
2.5713975787762426,5.843687172210404,21.71013015402906,-0.6470588235294118,80.8084154033477,neutral
3.2837098420718425,0.9909218045794322,16.374128577740134,-0.5,109.88175462741756,neutral
3.0066045562960535,2.560830379179604,17.609660755593076,-0.42857142857142855,111.40017953306898,neutral
4.376519516342076,2.034774604792308,26.153870135735612,-0.3548387096774194,85.98837130682264,neutral
2.2788222383866,1.833242471104304,19.198122544620073,-0.6923076923076923,115.24755962709145,neutral
3.161193369050792,2.3296859591150683,17.875577799499265,-0.35294117647058826,97.26767191621273,neutral
2.5021030497935612,3.7857907014267798,18.08041421198652,-0.5555555555555556,98.2344135219425,neutral
3.1053247213253923,3.739136722599332,17.25101715199237,-0.5714285714285714,100.66280345788111,neutral
3.424430954998918,0.6848861909997835,6.07265756019808,-0.3333333333333333,106.23088063270491,neutral
2.9042313028131166,0.552614849759683,8.343282894741302,-0.25,110.64357188738983,neutral
2.97890610229464,0.7351898645942534,13.601012494993688,-0.4074074074074074,102.83968105745953,neutral
2.770088642825155,0.28182963434365704,17.495687037281236,-0.2692307692307692,95.34149149242423,neutral
4.046126855887819,0.807207352795575,13.0431254755885,-0.30434782608695654,103.74005976477939,neutral
1.751954070657513,0.6584930817298928,11.81662814553826,-0.02631578947368421,98.84331034521254,neutral
1.2962584030371653,3.21571796138066,24.011940513952872,-0.2,102.77159140540736,neutral
3.9559494539837368,0.4164157319982881,16.505858066621798,-0.38235294117647056,96.56603957913983,neutral
3.5498639376262338,1.1464956749404687,24.63897537449703,-0.2916666666666667,96.77293009927931,neutral
